battle,battleLabel,date,location
http://www.wikidata.org/entity/Q4331414,Odessa Operation,1919-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4331415,Odessa Operation,1920-02-08T00:00:00Z,http://www.wikidata.org/entity/Q842604
http://www.wikidata.org/entity/Q4331481,Odessa-Nikolaev March,,http://www.wikidata.org/entity/Q1874
http://www.wikidata.org/entity/Q4332563,Q4332563,1331-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4334707,Q4334707,,
http://www.wikidata.org/entity/Q4335155,Battle of Opatovac,,
http://www.wikidata.org/entity/Q4335250,Operation Watch Chain,,
http://www.wikidata.org/entity/Q4335258,Southern African Development Community intervention in Lesotho,1998-09-22T00:00:00Z,http://www.wikidata.org/entity/Q1013
http://www.wikidata.org/entity/Q4335261,Q4335261,,
http://www.wikidata.org/entity/Q4335268,2008 Qusar clashes,,http://www.wikidata.org/entity/Q386506
http://www.wikidata.org/entity/Q4335296,Battle of the Kerch Peninsula,1942-05-01T00:00:00Z,http://www.wikidata.org/entity/Q7835
http://www.wikidata.org/entity/Q4335299,Operation Desert,,http://www.wikidata.org/entity/Q2895
http://www.wikidata.org/entity/Q4335729,Battle of Orbulaq,1643-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4336172,Q4336172,,
http://www.wikidata.org/entity/Q4337271,Q4337271,,
http://www.wikidata.org/entity/Q4337347,Siege of Azov,,http://www.wikidata.org/entity/Q28667168
http://www.wikidata.org/entity/Q4337350,Siege of Albazino,,http://www.wikidata.org/entity/Q2994707
http://www.wikidata.org/entity/Q4337367,Q4337367,1661-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4337368,Q4337368,1654-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4337371,Q4337371,1654-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4337374,Siege of Dorpat,,http://www.wikidata.org/entity/Q13972
http://www.wikidata.org/entity/Q4337375,Siege of Dorpat (1558),1558-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4337376,Siege of Tartu,1657-01-01T00:00:00Z,http://www.wikidata.org/entity/Q13972
http://www.wikidata.org/entity/Q4337378,Q4337378,,
http://www.wikidata.org/entity/Q4337386,Siege of Kyiv,1658-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1899
http://www.wikidata.org/entity/Q4337389,Storm of Kokenhusen,1656-08-14T00:00:00Z,http://www.wikidata.org/entity/Q504681
http://www.wikidata.org/entity/Q4337392,Siege of Küstrin,1758-01-01T00:00:00Z,http://www.wikidata.org/entity/Q156837
http://www.wikidata.org/entity/Q3485938,Siege of Mantes,1364-04-15T00:00:00Z,http://www.wikidata.org/entity/Q207253
http://www.wikidata.org/entity/Q3485950,Siege of Masulipatam,,http://www.wikidata.org/entity/Q845662
http://www.wikidata.org/entity/Q3485951,Siege of Marseille,,http://www.wikidata.org/entity/Q23482
http://www.wikidata.org/entity/Q3485953,Battle of Mello,,http://www.wikidata.org/entity/Q207620
http://www.wikidata.org/entity/Q3485955,Siege of Metz,,http://www.wikidata.org/entity/Q22690
http://www.wikidata.org/entity/Q3485961,Siege of Meulan,,http://www.wikidata.org/entity/Q275371
http://www.wikidata.org/entity/Q3485969,Siege of Nantes,,http://www.wikidata.org/entity/Q12191
http://www.wikidata.org/entity/Q3485976,Siege of Paris,,http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q3485978,Siege of Paris,1420-12-10T00:00:00Z,http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q3485979,Siege of Paris,,http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q3485999,Siege of Pouancé,,http://www.wikidata.org/entity/Q639582
http://www.wikidata.org/entity/Q3486005,Siege of Quebec,,http://www.wikidata.org/entity/Q2145
http://www.wikidata.org/entity/Q3486012,Siege of Rolleboise,,http://www.wikidata.org/entity/Q266958
http://www.wikidata.org/entity/Q3486015,Siege of Saint-Dizier,,http://www.wikidata.org/entity/Q208310
http://www.wikidata.org/entity/Q3486017,Siege of Saint-Jean-d'Angély,1351-08-01T00:00:00Z,http://www.wikidata.org/entity/Q348807
http://www.wikidata.org/entity/Q3486018,Siege of Saint-Martin-de-Ré,1627-01-01T00:00:00Z,http://www.wikidata.org/entity/Q292384
http://www.wikidata.org/entity/Q3486053,Siege of Verneuil,1173-01-01T00:00:00Z,http://www.wikidata.org/entity/Q317271
http://www.wikidata.org/entity/Q3486058,Battle of Crête-à-Pierrot,,http://www.wikidata.org/entity/Q132189
http://www.wikidata.org/entity/Q3486070,Sieges of Arles,,http://www.wikidata.org/entity/Q48292
http://www.wikidata.org/entity/Q3486072,Battle of Akhalzic,1828-08-09T00:00:00Z,http://www.wikidata.org/entity/Q212546
http://www.wikidata.org/entity/Q3486941,Battle of Summa,1939-12-22T00:00:00Z,http://www.wikidata.org/entity/Q10683604
http://www.wikidata.org/entity/Q3487611,Battle of Annaberg,1921-01-01T00:00:00Z,http://www.wikidata.org/entity/Q521341
http://www.wikidata.org/entity/Q3490568,Battle of Tirad Pass,1899-12-02T00:00:00Z,
http://www.wikidata.org/entity/Q3491706,Battle of Derna,,
http://www.wikidata.org/entity/Q3491891,Battle of Komarów,,http://www.wikidata.org/entity/Q2648217
http://www.wikidata.org/entity/Q3491891,Battle of Komarów,,http://www.wikidata.org/entity/Q8030282
http://www.wikidata.org/entity/Q3491975,Battle of Cremona,-0199-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6231
http://www.wikidata.org/entity/Q3491983,Battle of Arcadiopolis,1194-01-01T00:00:00Z,http://www.wikidata.org/entity/Q214670
http://www.wikidata.org/entity/Q3493159,Battle of Kutná Hora,1421-12-30T00:00:00Z,http://www.wikidata.org/entity/Q155975
http://www.wikidata.org/entity/Q3493159,Battle of Kutná Hora,1421-12-30T00:00:00Z,http://www.wikidata.org/entity/Q2395695
http://www.wikidata.org/entity/Q3493762,Battle of Shanghai,,http://www.wikidata.org/entity/Q8686
http://www.wikidata.org/entity/Q3494380,Battle of Prague,1648-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1085
http://www.wikidata.org/entity/Q3494883,Battle of Sarmisegetusa,0106-01-01T00:00:00Z,http://www.wikidata.org/entity/Q739802
http://www.wikidata.org/entity/Q3495333,Battle of Utria,,http://www.wikidata.org/entity/Q989628
http://www.wikidata.org/entity/Q3495636,Battle of Baidoa,2006-01-01T00:00:00Z,http://www.wikidata.org/entity/Q812064
http://www.wikidata.org/entity/Q3496729,Battle of Beersheba,1948-10-21T00:00:00Z,http://www.wikidata.org/entity/Q41843
http://www.wikidata.org/entity/Q3496783,Battle of Beth Horon,0066-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1268514
http://www.wikidata.org/entity/Q3497205,Incident at Pristina airport,1999-06-12T00:00:00Z,http://www.wikidata.org/entity/Q643783
http://www.wikidata.org/entity/Q3497363,Battle of Wołodarka,1920-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2619331
http://www.wikidata.org/entity/Q3498428,Battle of Mount Gindarus,-0037-01-01T00:00:00Z,http://www.wikidata.org/entity/Q950797
http://www.wikidata.org/entity/Q3499822,Battle of the Olive Grove of Koundouros,1205-01-01T00:00:00Z,http://www.wikidata.org/entity/Q200315
http://www.wikidata.org/entity/Q3500708,Battle of Stäket,1719-08-24T00:00:00Z,http://www.wikidata.org/entity/Q4372986
http://www.wikidata.org/entity/Q3501165,Battle of Odžak,,http://www.wikidata.org/entity/Q994167
http://www.wikidata.org/entity/Q3502194,Battle of Placentia,-0193-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3503720,Battle of Kolberg,1945-01-01T00:00:00Z,http://www.wikidata.org/entity/Q110011
http://www.wikidata.org/entity/Q3504102,Battle of Guararapes,1649-02-19T00:00:00Z,http://www.wikidata.org/entity/Q40942
http://www.wikidata.org/entity/Q3504617,Battle of Cerro Corá,1870-03-01T00:00:00Z,http://www.wikidata.org/entity/Q3646784
http://www.wikidata.org/entity/Q3506821,Battle of Baton Rouge,1862-08-05T00:00:00Z,http://www.wikidata.org/entity/Q28218
http://www.wikidata.org/entity/Q3507180,Battle of Zrin,,
http://www.wikidata.org/entity/Q3507323,Battle of Kupres,,http://www.wikidata.org/entity/Q583953
http://www.wikidata.org/entity/Q3509177,Battle of Narva,1918-11-28T00:00:00Z,http://www.wikidata.org/entity/Q102158
http://www.wikidata.org/entity/Q3509192,Battle of Laagna,1919-01-18T00:00:00Z,http://www.wikidata.org/entity/Q989580
http://www.wikidata.org/entity/Q3509272,Battle of Krivasoo,,
http://www.wikidata.org/entity/Q3511112,Battle of Ba'rin,1137-08-08T00:00:00Z,http://www.wikidata.org/entity/Q1407210
http://www.wikidata.org/entity/Q3512409,Canburg,0805-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3512730,Battle of Krusi,1796-10-03T00:00:00Z,http://www.wikidata.org/entity/Q18216923
http://www.wikidata.org/entity/Q3514761,Battle of Marmarajá,,
http://www.wikidata.org/entity/Q3516189,Battle of Pasargad,,
http://www.wikidata.org/entity/Q3529812,Battle of Carpintería,1836-09-19T00:00:00Z,
http://www.wikidata.org/entity/Q3532325,Battle of Rotterdam,,http://www.wikidata.org/entity/Q34370
http://www.wikidata.org/entity/Q3534866,Battle of Las Queseras del Medio,1813-04-02T00:00:00Z,
http://www.wikidata.org/entity/Q3535001,Åndalsnes landings,,http://www.wikidata.org/entity/Q271083
http://www.wikidata.org/entity/Q3535001,Åndalsnes landings,,http://www.wikidata.org/entity/Q6515985
http://www.wikidata.org/entity/Q3535104,Elsenborn Ridge,1944-12-26T00:00:00Z,http://www.wikidata.org/entity/Q3047187
http://www.wikidata.org/entity/Q3539853,Battle of Ngọc Hồi–Đống Đa,1788-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1048634
http://www.wikidata.org/entity/Q3539853,Battle of Ngọc Hồi–Đống Đa,1788-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7189887
http://www.wikidata.org/entity/Q3539853,Battle of Ngọc Hồi–Đống Đa,1788-01-01T00:00:00Z,http://www.wikidata.org/entity/Q10800616
http://www.wikidata.org/entity/Q3540074,Third Battle of Cholet,,http://www.wikidata.org/entity/Q185066
http://www.wikidata.org/entity/Q3540077,Third Battle of Bergisel,1809-08-13T00:00:00Z,
http://www.wikidata.org/entity/Q3541237,Siege of Toruń,,http://www.wikidata.org/entity/Q47554
http://www.wikidata.org/entity/Q3542881,Battle of Ware Bottom Church,1864-05-20T00:00:00Z,http://www.wikidata.org/entity/Q340608
http://www.wikidata.org/entity/Q3544388,Battle of Tamarón,1037-09-10T00:00:00Z,http://www.wikidata.org/entity/Q1641219
http://www.wikidata.org/entity/Q3544422,Battle of Serres,1205-06-01T00:00:00Z,http://www.wikidata.org/entity/Q206957
http://www.wikidata.org/entity/Q3544435,Battle of Rusion,1206-01-31T00:00:00Z,
http://www.wikidata.org/entity/Q3545009,Second Battle of Zawiya,,http://www.wikidata.org/entity/Q221503
http://www.wikidata.org/entity/Q3545065,Battle of Grahovac,,http://www.wikidata.org/entity/Q3113283
http://www.wikidata.org/entity/Q3545939,Battle of Łomazami,,http://www.wikidata.org/entity/Q152112
http://www.wikidata.org/entity/Q3555607,Battle of Ecbatana,-0128-01-01T00:00:00Z,http://www.wikidata.org/entity/Q696193
http://www.wikidata.org/entity/Q3559235,Battle of Nicopolis,1798-10-23T00:00:00Z,http://www.wikidata.org/entity/Q943637
http://www.wikidata.org/entity/Q3560870,Battle of Kidal,,http://www.wikidata.org/entity/Q650100
http://www.wikidata.org/entity/Q3564426,Noemvriana,1916-12-01T00:00:00Z,http://www.wikidata.org/entity/Q1524
http://www.wikidata.org/entity/Q3565434,Battle of Braşov,1603-07-17T00:00:00Z,http://www.wikidata.org/entity/Q82174
http://www.wikidata.org/entity/Q3565441,Battle of Guruslău,1601-08-03T00:00:00Z,http://www.wikidata.org/entity/Q16439983
http://www.wikidata.org/entity/Q3566975,Battle of Nauplia,1822-01-01T00:00:00Z,http://www.wikidata.org/entity/Q648317
http://www.wikidata.org/entity/Q3572515,Cincomarzada,1838-03-05T00:00:00Z,http://www.wikidata.org/entity/Q10305
http://www.wikidata.org/entity/Q3579526,Battle of Rossosz,,http://www.wikidata.org/entity/Q168839
http://www.wikidata.org/entity/Q3592682,Evacuation of Odessa,1919-04-01T00:00:00Z,http://www.wikidata.org/entity/Q1874
http://www.wikidata.org/entity/Q3608484,Battle of Mecca,1813-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5806
http://www.wikidata.org/entity/Q3616310,Battle of Phuoc Long,,
http://www.wikidata.org/entity/Q3616452,Battle of Kawasaki,1057-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6379716
http://www.wikidata.org/entity/Q3620958,Battle of Memel,,http://www.wikidata.org/entity/Q776965
http://www.wikidata.org/entity/Q3621804,Battle of Marcellae,0756-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3396489
http://www.wikidata.org/entity/Q3622249,Battle of Serres,1196-01-01T00:00:00Z,http://www.wikidata.org/entity/Q206957
http://www.wikidata.org/entity/Q3622710,Battle of Şarköy,,http://www.wikidata.org/entity/Q388544
http://www.wikidata.org/entity/Q3622725,Battle of Sorovich,,
http://www.wikidata.org/entity/Q3623007,Battle of Al-Safra,1812-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3623115,Battle of Kreta,1009-01-01T00:00:00Z,http://www.wikidata.org/entity/Q17151
http://www.wikidata.org/entity/Q3623153,Battle of Silistra,0968-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3623158,Battle of Faesulae,-0224-01-01T00:00:00Z,http://www.wikidata.org/entity/Q82670
http://www.wikidata.org/entity/Q3623166,Battle of Thessalonica,1014-01-01T00:00:00Z,http://www.wikidata.org/entity/Q17151
http://www.wikidata.org/entity/Q4870258,Battle of Aleppo,1918-10-25T00:00:00Z,http://www.wikidata.org/entity/Q41183
http://www.wikidata.org/entity/Q4870259,Battle of Algami Canal,1402-01-01T00:00:00Z,http://www.wikidata.org/entity/Q796
http://www.wikidata.org/entity/Q4870260,Battle of Alfambra,,http://www.wikidata.org/entity/Q54955
http://www.wikidata.org/entity/Q4870262,Battle of Aliaga,1897-01-01T00:00:00Z,http://www.wikidata.org/entity/Q55543
http://www.wikidata.org/entity/Q4870264,Battle of Alhandic,0939-08-10T00:00:00Z,http://www.wikidata.org/entity/Q15696
http://www.wikidata.org/entity/Q4870268,Battle of Allt Camhna,1586-01-01T00:00:00Z,http://www.wikidata.org/entity/Q106652
http://www.wikidata.org/entity/Q4870269,Battle of Alltan-Beath,1542-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1061313
http://www.wikidata.org/entity/Q4870270,Battle of Alltachuilain,1518-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1061313
http://www.wikidata.org/entity/Q4870270,Battle of Alltachuilain,1519-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1061313
http://www.wikidata.org/entity/Q4870271,Battle of Almaraz,,http://www.wikidata.org/entity/Q1632524
http://www.wikidata.org/entity/Q4870274,Battle of Almenara,1521-07-28T00:00:00Z,http://www.wikidata.org/entity/Q1917433
http://www.wikidata.org/entity/Q4870275,Battle of Alnwick,1174-07-20T00:00:00Z,http://www.wikidata.org/entity/Q1002826
http://www.wikidata.org/entity/Q4870277,Battle of Altafulla,1812-01-24T00:00:00Z,http://www.wikidata.org/entity/Q433746
http://www.wikidata.org/entity/Q4870278,Battle of Altamaha Bridge,1864-12-19T00:00:00Z,http://www.wikidata.org/entity/Q491762
http://www.wikidata.org/entity/Q4870279,Battle of Alsasua,1834-04-22T00:00:00Z,http://www.wikidata.org/entity/Q1635681
http://www.wikidata.org/entity/Q4870280,Battle of Altimarlach,1680-07-13T00:00:00Z,http://www.wikidata.org/entity/Q1012502
http://www.wikidata.org/entity/Q4870281,Battle of Alton,1643-12-13T00:00:00Z,http://www.wikidata.org/entity/Q443840
http://www.wikidata.org/entity/Q4870282,Battle of Alto de los Godos,1813-05-25T00:00:00Z,http://www.wikidata.org/entity/Q842779
http://www.wikidata.org/entity/Q4870285,Battle of Am Zoer,2008-06-18T00:00:00Z,http://www.wikidata.org/entity/Q55603756
http://www.wikidata.org/entity/Q4870287,Battle of Amanus Pass,-0038-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2890848
http://www.wikidata.org/entity/Q4870288,Battle of Ambos Nogales,1918-08-27T00:00:00Z,http://www.wikidata.org/entity/Q79783
http://www.wikidata.org/entity/Q4870289,Battle of Ambur,1749-08-03T00:00:00Z,http://www.wikidata.org/entity/Q584854
http://www.wikidata.org/entity/Q4870291,Battle of Amgala,1989-11-08T00:00:00Z,http://www.wikidata.org/entity/Q1089347
http://www.wikidata.org/entity/Q4870292,Battle of Amelia Springs,1865-04-05T00:00:00Z,http://www.wikidata.org/entity/Q461562
http://www.wikidata.org/entity/Q4870293,Battle of Amoaful,1874-01-31T00:00:00Z,http://www.wikidata.org/entity/Q4412
http://www.wikidata.org/entity/Q4870294,Battle of Amoy,1841-08-26T00:00:00Z,http://www.wikidata.org/entity/Q68744
http://www.wikidata.org/entity/Q4870295,Battle of Amroha,1305-12-28T00:00:00Z,http://www.wikidata.org/entity/Q584515
http://www.wikidata.org/entity/Q4870296,Battle of Amritsar,1634-04-14T00:00:00Z,http://www.wikidata.org/entity/Q48403
http://www.wikidata.org/entity/Q4870297,Battle of Anadan,,http://www.wikidata.org/entity/Q4750735
http://www.wikidata.org/entity/Q4870298,Battle of An,-0588-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4870300,Battle of Anchem,1930-03-31T00:00:00Z,http://www.wikidata.org/entity/Q3020938
http://www.wikidata.org/entity/Q4870302,Battle of Andong,1950-07-01T00:00:00Z,http://www.wikidata.org/entity/Q42116
http://www.wikidata.org/entity/Q4870304,Battle of Angaco,1841-08-16T00:00:00Z,http://www.wikidata.org/entity/Q537390
http://www.wikidata.org/entity/Q4870306,Battle of Anjar,1623-11-01T00:00:00Z,http://www.wikidata.org/entity/Q60977
http://www.wikidata.org/entity/Q4870308,Battle of Ankokuji,1542-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q4870309,Battle of Ani,1042-01-01T00:00:00Z,http://www.wikidata.org/entity/Q546010
http://www.wikidata.org/entity/Q4870310,Battle of Annan,1332-12-24T00:00:00Z,http://www.wikidata.org/entity/Q564495
http://www.wikidata.org/entity/Q4870311,Battle of Annan Moor,,http://www.wikidata.org/entity/Q564495
http://www.wikidata.org/entity/Q4870312,Battle of Anthony's Hill,1864-12-25T00:00:00Z,http://www.wikidata.org/entity/Q502479
http://www.wikidata.org/entity/Q4870313,Battle of Antrim,1798-06-07T00:00:00Z,http://www.wikidata.org/entity/Q609235
http://www.wikidata.org/entity/Q4870314,Battle of Antioch,0613-01-01T00:00:00Z,http://www.wikidata.org/entity/Q200441
http://www.wikidata.org/entity/Q4870316,Battle of Ap Bau Bang II,,http://www.wikidata.org/entity/Q16480177
http://www.wikidata.org/entity/Q4870317,Battle of Ap Gu,1967-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q4870318,Battle of Aphek,,http://www.wikidata.org/entity/Q4779536
http://www.wikidata.org/entity/Q4870319,Battle of Apple River Fort,1832-06-24T00:00:00Z,
http://www.wikidata.org/entity/Q4870321,Battle of Arakere,1791-05-15T00:00:00Z,http://www.wikidata.org/entity/Q3466592
http://www.wikidata.org/entity/Q4870323,Battle of Arara,1918-09-19T00:00:00Z,http://www.wikidata.org/entity/Q2822904
http://www.wikidata.org/entity/Q4870328,Battle of Arbroath,1445-02-02T00:00:00Z,http://www.wikidata.org/entity/Q630668
